subset,class,source,group,file,orig,w,h,text_frac_small,text_density
panel,western,us_panel,3747,panel/western/us_panel__3747__8_2.jpg.jpg,comics_panels\3747\8_2.jpg,640,438,0.2098,4463.8
panel,western,us_panel,3747,panel/western/us_panel__3747__8_3.jpg.jpg,comics_panels\3747\8_3.jpg,446,539,0.1479,8232.3
panel,western,us_panel,3747,panel/western/us_panel__3747__8_4.jpg.jpg,comics_panels\3747\8_4.jpg,540,516,0.1426,4062.6
panel,western,us_panel,3747,panel/western/us_panel__3747__8_5.jpg.jpg,comics_panels\3747\8_5.jpg,638,537,0.15,4518.3
panel,western,us_panel,3747,panel/western/us_panel__3747__9_0.jpg.jpg,comics_panels\3747\9_0.jpg,402,528,0.0679,3632.4
panel,western,us_panel,3747,panel/western/us_panel__3747__9_1.jpg.jpg,comics_panels\3747\9_1.jpg,315,558,0.0377,1695.4
panel,western,us_panel,3747,panel/western/us_panel__3747__9_2.jpg.jpg,comics_panels\3747\9_2.jpg,423,527,0.0831,3458.6
panel,western,us_panel,3747,panel/western/us_panel__3747__9_3.jpg.jpg,comics_panels\3747\9_3.jpg,477,519,0.1287,7291.1
panel,western,us_panel,3747,panel/western/us_panel__3747__9_4.jpg.jpg,comics_panels\3747\9_4.jpg,637,580,0.1229,5296.9
panel,western,us_panel,3747,panel/western/us_panel__3747__9_5.jpg.jpg,comics_panels\3747\9_5.jpg,601,547,0.0942,3990.9
panel,western,us_panel,3747,panel/western/us_panel__3747__9_6.jpg.jpg,comics_panels\3747\9_6.jpg,624,566,0.1781,8097.8
panel,western,us_panel,3751,panel/western/us_panel__3751__10_0.jpg.jpg,comics_panels\3751\10_0.jpg,365,555,0.1865,22683.0
panel,western,us_panel,3751,panel/western/us_panel__3751__10_1.jpg.jpg,comics_panels\3751\10_1.jpg,640,452,0.2414,19368.6
panel,western,us_panel,3751,panel/western/us_panel__3751__10_2.jpg.jpg,comics_panels\3751\10_2.jpg,355,528,0.129,16261.2
panel,western,us_panel,3751,panel/western/us_panel__3751__10_3.jpg.jpg,comics_panels\3751\10_3.jpg,378,548,0.1857,19841.3
panel,western,us_panel,3751,panel/western/us_panel__3751__10_4.jpg.jpg,comics_panels\3751\10_4.jpg,397,518,0.2124,27333.4
panel,western,us_panel,3751,panel/western/us_panel__3751__10_5.jpg.jpg,comics_panels\3751\10_5.jpg,409,539,0.1985,20594.1
panel,western,us_panel,3751,panel/western/us_panel__3751__10_6.jpg.jpg,comics_panels\3751\10_6.jpg,337,506,0.2987,30048.9
panel,western,us_panel,3751,panel/western/us_panel__3751__10_7.jpg.jpg,comics_panels\3751\10_7.jpg,359,538,0.1864,18313.0
panel,western,us_panel,3751,panel/western/us_panel__3751__11_0.jpg.jpg,comics_panels\3751\11_0.jpg,403,542,0.2685,26558.2
panel,western,us_panel,3751,panel/western/us_panel__3751__11_1.jpg.jpg,comics_panels\3751\11_1.jpg,342,566,0.1533,17492.2
panel,western,us_panel,3751,panel/western/us_panel__3751__11_2.jpg.jpg,comics_panels\3751\11_2.jpg,399,530,0.237,27819.5
panel,western,us_panel,3751,panel/western/us_panel__3751__11_3.jpg.jpg,comics_panels\3751\11_3.jpg,236,573,0.1558,22776.3
panel,western,us_panel,3751,panel/western/us_panel__3751__11_4.jpg.jpg,comics_panels\3751\11_4.jpg,277,544,0.1917,19357.9
panel,western,us_panel,3751,panel/western/us_panel__3751__11_5.jpg.jpg,comics_panels\3751\11_5.jpg,628,542,0.3026,30645.5
panel,western,us_panel,3751,panel/western/us_panel__3751__11_6.jpg.jpg,comics_panels\3751\11_6.jpg,418,512,0.3706,31343.5
panel,western,us_panel,3751,panel/western/us_panel__3751__11_7.jpg.jpg,comics_panels\3751\11_7.jpg,397,493,0.1944,23584.6
panel,western,us_panel,3751,panel/western/us_panel__3751__11_8.jpg.jpg,comics_panels\3751\11_8.jpg,291,487,0.171,21719.3
panel,western,us_panel,3751,panel/western/us_panel__3751__12_0.jpg.jpg,comics_panels\3751\12_0.jpg,461,522,0.2553,33522.8
panel,western,us_panel,3751,panel/western/us_panel__3751__12_1.jpg.jpg,comics_panels\3751\12_1.jpg,356,570,0.2631,23225.9
panel,western,us_panel,3751,panel/western/us_panel__3751__12_2.jpg.jpg,comics_panels\3751\12_2.jpg,322,575,0.2067,29921.7
panel,western,us_panel,3751,panel/western/us_panel__3751__12_3.jpg.jpg,comics_panels\3751\12_3.jpg,640,478,0.2191,24429.8
panel,western,us_panel,3751,panel/western/us_panel__3751__12_4.jpg.jpg,comics_panels\3751\12_4.jpg,367,545,0.2129,25513.1
panel,western,us_panel,3751,panel/western/us_panel__3751__12_5.jpg.jpg,comics_panels\3751\12_5.jpg,350,551,0.1732,19714.8
panel,western,us_panel,3751,panel/western/us_panel__3751__12_6.jpg.jpg,comics_panels\3751\12_6.jpg,341,521,0.1455,19120.7
panel,western,us_panel,3751,panel/western/us_panel__3751__12_7.jpg.jpg,comics_panels\3751\12_7.jpg,391,543,0.1629,16386.2
panel,western,us_panel,3751,panel/western/us_panel__3751__13_0.jpg.jpg,comics_panels\3751\13_0.jpg,640,442,0.2086,22606.1
panel,western,us_panel,3751,panel/western/us_panel__3751__13_1.jpg.jpg,comics_panels\3751\13_1.jpg,624,401,0.2674,24829.8
panel,western,us_panel,3751,panel/western/us_panel__3751__13_2.jpg.jpg,comics_panels\3751\13_2.jpg,519,421,0.2916,27299.9
panel,western,us_panel,3751,panel/western/us_panel__3751__13_3.jpg.jpg,comics_panels\3751\13_3.jpg,640,324,0.3143,29224.6
panel,western,us_panel,3751,panel/western/us_panel__3751__13_4.jpg.jpg,comics_panels\3751\13_4.jpg,347,380,0.2023,21742.8
panel,western,us_panel,3751,panel/western/us_panel__3751__14_0.jpg.jpg,comics_panels\3751\14_0.jpg,640,294,0.2925,29312.7
panel,western,us_panel,3751,panel/western/us_panel__3751__14_1.jpg.jpg,comics_panels\3751\14_1.jpg,384,640,0.2401,26112.2
panel,western,us_panel,3751,panel/western/us_panel__3751__14_2.jpg.jpg,comics_panels\3751\14_2.jpg,365,480,0.28,25359.6
panel,western,us_panel,3751,panel/western/us_panel__3751__14_3.jpg.jpg,comics_panels\3751\14_3.jpg,371,464,0.3214,32199.8
panel,western,us_panel,3751,panel/western/us_panel__3751__14_4.jpg.jpg,comics_panels\3751\14_4.jpg,440,421,0.2916,29896.4
panel,western,us_panel,3751,panel/western/us_panel__3751__14_5.jpg.jpg,comics_panels\3751\14_5.jpg,450,538,0.3846,31334.2
panel,western,us_panel,3751,panel/western/us_panel__3751__14_6.jpg.jpg,comics_panels\3751\14_6.jpg,322,552,0.1991,27342.7
panel,western,us_panel,3751,panel/western/us_panel__3751__15_0.jpg.jpg,comics_panels\3751\15_0.jpg,541,640,0.365,15719.6
panel,western,us_panel,3751,panel/western/us_panel__3751__15_1.jpg.jpg,comics_panels\3751\15_1.jpg,465,640,0.3434,16448.3
panel,western,us_panel,3751,panel/western/us_panel__3751__15_2.jpg.jpg,comics_panels\3751\15_2.jpg,447,640,0.4042,22165.8
panel,western,us_panel,3751,panel/western/us_panel__3751__15_3.jpg.jpg,comics_panels\3751\15_3.jpg,617,640,0.3699,20351.7
panel,western,us_panel,3751,panel/western/us_panel__3751__15_4.jpg.jpg,comics_panels\3751\15_4.jpg,640,569,0.3781,16715.4
panel,western,us_panel,3751,panel/western/us_panel__3751__15_5.jpg.jpg,comics_panels\3751\15_5.jpg,506,640,0.2995,16456.0
panel,western,us_panel,3751,panel/western/us_panel__3751__15_6.jpg.jpg,comics_panels\3751\15_6.jpg,640,524,0.439,15867.4
panel,western,us_panel,3751,panel/western/us_panel__3751__15_7.jpg.jpg,comics_panels\3751\15_7.jpg,555,640,0.3759,20635.7
panel,western,us_panel,3751,panel/western/us_panel__3751__16_0.jpg.jpg,comics_panels\3751\16_0.jpg,632,640,0.3055,26453.2
panel,western,us_panel,3751,panel/western/us_panel__3751__16_1.jpg.jpg,comics_panels\3751\16_1.jpg,466,525,0.2292,26339.7
panel,western,us_panel,3751,panel/western/us_panel__3751__16_2.jpg.jpg,comics_panels\3751\16_2.jpg,555,490,0.2231,21702.5
panel,western,us_panel,3751,panel/western/us_panel__3751__16_3.jpg.jpg,comics_panels\3751\16_3.jpg,361,494,0.1375,14085.9
panel,western,us_panel,3751,panel/western/us_panel__3751__16_4.jpg.jpg,comics_panels\3751\16_4.jpg,640,410,0.3932,26369.3
panel,western,us_panel,3751,panel/western/us_panel__3751__16_5.jpg.jpg,comics_panels\3751\16_5.jpg,487,553,0.3173,27811.7
panel,western,us_panel,3751,panel/western/us_panel__3751__17_0.jpg.jpg,comics_panels\3751\17_0.jpg,398,541,0.2994,28353.4
panel,western,us_panel,3751,panel/western/us_panel__3751__17_1.jpg.jpg,comics_panels\3751\17_1.jpg,321,579,0.2961,33304.8
panel,western,us_panel,3751,panel/western/us_panel__3751__17_2.jpg.jpg,comics_panels\3751\17_2.jpg,436,534,0.2702,26414.8
panel,western,us_panel,3751,panel/western/us_panel__3751__17_3.jpg.jpg,comics_panels\3751\17_3.jpg,364,532,0.2924,36344.3
panel,western,us_panel,3751,panel/western/us_panel__3751__17_4.jpg.jpg,comics_panels\3751\17_4.jpg,319,527,0.1801,16453.2
panel,western,us_panel,3751,panel/western/us_panel__3751__17_5.jpg.jpg,comics_panels\3751\17_5.jpg,473,521,0.3443,30945.5
panel,western,us_panel,3751,panel/western/us_panel__3751__17_6.jpg.jpg,comics_panels\3751\17_6.jpg,374,572,0.3647,29603.4
panel,western,us_panel,3751,panel/western/us_panel__3751__17_7.jpg.jpg,comics_panels\3751\17_7.jpg,410,558,0.2816,30452.8
panel,western,us_panel,3751,panel/western/us_panel__3751__17_8.jpg.jpg,comics_panels\3751\17_8.jpg,316,556,0.1855,17769.3
panel,western,us_panel,3751,panel/western/us_panel__3751__18_0.jpg.jpg,comics_panels\3751\18_0.jpg,401,529,0.2459,21501.1
panel,western,us_panel,3751,panel/western/us_panel__3751__18_1.jpg.jpg,comics_panels\3751\18_1.jpg,284,542,0.2206,24836.3
panel,western,us_panel,3751,panel/western/us_panel__3751__18_2.jpg.jpg,comics_panels\3751\18_2.jpg,430,514,0.3526,28554.0
panel,western,us_panel,3751,panel/western/us_panel__3751__18_3.jpg.jpg,comics_panels\3751\18_3.jpg,480,519,0.2622,27320.2
panel,western,us_panel,3751,panel/western/us_panel__3751__18_4.jpg.jpg,comics_panels\3751\18_4.jpg,360,533,0.29,40275.2
panel,western,us_panel,3751,panel/western/us_panel__3751__18_5.jpg.jpg,comics_panels\3751\18_5.jpg,276,500,0.2142,19188.4
panel,western,us_panel,3751,panel/western/us_panel__3751__18_6.jpg.jpg,comics_panels\3751\18_6.jpg,571,505,0.2171,22673.4
panel,western,us_panel,3751,panel/western/us_panel__3751__18_7.jpg.jpg,comics_panels\3751\18_7.jpg,452,569,0.3381,26968.6
panel,western,us_panel,3751,panel/western/us_panel__3751__18_8.jpg.jpg,comics_panels\3751\18_8.jpg,408,562,0.2154,23602.7
panel,western,us_panel,3751,panel/western/us_panel__3751__19_0.jpg.jpg,comics_panels\3751\19_0.jpg,640,636,0.3778,34717.5
panel,western,us_panel,3751,panel/western/us_panel__3751__19_1.jpg.jpg,comics_panels\3751\19_1.jpg,619,473,0.3015,33324.6
panel,western,us_panel,3751,panel/western/us_panel__3751__19_2.jpg.jpg,comics_panels\3751\19_2.jpg,640,334,0.2112,25710.9
panel,western,us_panel,3751,panel/western/us_panel__3751__19_3.jpg.jpg,comics_panels\3751\19_3.jpg,389,508,0.2379,26450.8
panel,western,us_panel,3751,panel/western/us_panel__3751__19_4.jpg.jpg,comics_panels\3751\19_4.jpg,374,525,0.3648,30318.3
panel,western,us_panel,3751,panel/western/us_panel__3751__19_5.jpg.jpg,comics_panels\3751\19_5.jpg,390,531,0.3083,34854.4
panel,western,us_panel,3751,panel/western/us_panel__3751__1_0.jpg.jpg,comics_panels\3751\1_0.jpg,640,359,0.0638,1040.7
panel,western,us_panel,3751,panel/western/us_panel__3751__1_1.jpg.jpg,comics_panels\3751\1_1.jpg,491,639,0.155,3431.2
panel,western,us_panel,3751,panel/western/us_panel__3751__20_0.jpg.jpg,comics_panels\3751\20_0.jpg,381,557,0.2432,22745.6
panel,western,us_panel,3751,panel/western/us_panel__3751__20_1.jpg.jpg,comics_panels\3751\20_1.jpg,371,574,0.274,18064.9
panel,western,us_panel,3751,panel/western/us_panel__3751__20_2.jpg.jpg,comics_panels\3751\20_2.jpg,374,569,0.2698,28970.0
panel,western,us_panel,3751,panel/western/us_panel__3751__20_3.jpg.jpg,comics_panels\3751\20_3.jpg,405,520,0.2969,30028.5
panel,western,us_panel,3751,panel/western/us_panel__3751__20_4.jpg.jpg,comics_panels\3751\20_4.jpg,395,499,0.1858,24139.4
panel,western,us_panel,3751,panel/western/us_panel__3751__20_5.jpg.jpg,comics_panels\3751\20_5.jpg,387,505,0.1791,23076.7
panel,western,us_panel,3751,panel/western/us_panel__3751__20_6.jpg.jpg,comics_panels\3751\20_6.jpg,479,522,0.3474,32323.1
panel,western,us_panel,3751,panel/western/us_panel__3751__20_7.jpg.jpg,comics_panels\3751\20_7.jpg,247,524,0.2874,25118.2
panel,western,us_panel,3751,panel/western/us_panel__3751__20_8.jpg.jpg,comics_panels\3751\20_8.jpg,421,488,0.2286,16125.7
panel,western,us_panel,3751,panel/western/us_panel__3751__21_0.jpg.jpg,comics_panels\3751\21_0.jpg,437,566,0.1805,15440.2
panel,western,us_panel,3751,panel/western/us_panel__3751__21_1.jpg.jpg,comics_panels\3751\21_1.jpg,358,563,0.1833,20634.7
panel,western,us_panel,3751,panel/western/us_panel__3751__21_2.jpg.jpg,comics_panels\3751\21_2.jpg,380,547,0.5294,29794.1
panel,western,us_panel,3751,panel/western/us_panel__3751__21_3.jpg.jpg,comics_panels\3751\21_3.jpg,640,416,0.3224,27990.5
panel,western,us_panel,3751,panel/western/us_panel__3751__21_4.jpg.jpg,comics_panels\3751\21_4.jpg,413,510,0.2379,25623.1
panel,western,us_panel,3751,panel/western/us_panel__3751__21_5.jpg.jpg,comics_panels\3751\21_5.jpg,406,552,0.2836,27397.0
panel,western,us_panel,3751,panel/western/us_panel__3751__21_6.jpg.jpg,comics_panels\3751\21_6.jpg,499,519,0.2756,27442.2
panel,western,us_panel,3751,panel/western/us_panel__3751__21_7.jpg.jpg,comics_panels\3751\21_7.jpg,272,548,0.2644,24091.6
panel,western,us_panel,3751,panel/western/us_panel__3751__22_0.jpg.jpg,comics_panels\3751\22_0.jpg,404,517,0.2278,22497.5
panel,western,us_panel,3751,panel/western/us_panel__3751__22_1.jpg.jpg,comics_panels\3751\22_1.jpg,340,562,0.2209,19347.9
panel,western,us_panel,3751,panel/western/us_panel__3751__22_2.jpg.jpg,comics_panels\3751\22_2.jpg,429,546,0.2176,18729.1
panel,western,us_panel,3751,panel/western/us_panel__3751__22_3.jpg.jpg,comics_panels\3751\22_3.jpg,376,543,0.2211,16755.8
panel,western,us_panel,3751,panel/western/us_panel__3751__22_4.jpg.jpg,comics_panels\3751\22_4.jpg,381,519,0.2729,24825.7
panel,western,us_panel,3751,panel/western/us_panel__3751__22_5.jpg.jpg,comics_panels\3751\22_5.jpg,370,500,0.3292,27383.8
panel,western,us_panel,3751,panel/western/us_panel__3751__22_6.jpg.jpg,comics_panels\3751\22_6.jpg,425,525,0.3701,28652.1
panel,western,us_panel,3751,panel/western/us_panel__3751__22_7.jpg.jpg,comics_panels\3751\22_7.jpg,374,536,0.2984,26184.3
panel,western,us_panel,3751,panel/western/us_panel__3751__22_8.jpg.jpg,comics_panels\3751\22_8.jpg,404,563,0.3142,21116.5
panel,western,us_panel,3751,panel/western/us_panel__3751__23_0.jpg.jpg,comics_panels\3751\23_0.jpg,365,603,0.2347,19796.0
panel,western,us_panel,3751,panel/western/us_panel__3751__23_1.jpg.jpg,comics_panels\3751\23_1.jpg,301,582,0.2386,18843.3
panel,western,us_panel,3751,panel/western/us_panel__3751__23_2.jpg.jpg,comics_panels\3751\23_2.jpg,513,543,0.3137,27401.7
panel,western,us_panel,3751,panel/western/us_panel__3751__23_3.jpg.jpg,comics_panels\3751\23_3.jpg,492,640,0.2102,19654.6
panel,western,us_panel,3751,panel/western/us_panel__3751__23_4.jpg.jpg,comics_panels\3751\23_4.jpg,236,524,0.195,27016.8
panel,western,us_panel,3751,panel/western/us_panel__3751__23_5.jpg.jpg,comics_panels\3751\23_5.jpg,340,426,0.1718,13621.9
panel,western,us_panel,3751,panel/western/us_panel__3751__23_6.jpg.jpg,comics_panels\3751\23_6.jpg,383,555,0.2687,18704.9
panel,western,us_panel,3751,panel/western/us_panel__3751__23_7.jpg.jpg,comics_panels\3751\23_7.jpg,473,461,0.3107,38747.5
panel,western,us_panel,3751,panel/western/us_panel__3751__23_8.jpg.jpg,comics_panels\3751\23_8.jpg,377,494,0.2074,19990.5
panel,western,us_panel,3751,panel/western/us_panel__3751__24_0.jpg.jpg,comics_panels\3751\24_0.jpg,640,299,0.1512,10065.6
panel,western,us_panel,3751,panel/western/us_panel__3751__24_1.jpg.jpg,comics_panels\3751\24_1.jpg,414,306,0.1356,17192.4
panel,western,us_panel,3751,panel/western/us_panel__3751__24_2.jpg.jpg,comics_panels\3751\24_2.jpg,354,377,0.1158,9935.7
panel,western,us_panel,3751,panel/western/us_panel__3751__24_3.jpg.jpg,comics_panels\3751\24_3.jpg,393,635,0.3373,34854.0
panel,western,us_panel,3751,panel/western/us_panel__3751__24_4.jpg.jpg,comics_panels\3751\24_4.jpg,640,220,0.171,18248.8
panel,western,us_panel,3751,panel/western/us_panel__3751__24_5.jpg.jpg,comics_panels\3751\24_5.jpg,387,561,0.2625,33743.7
panel,western,us_panel,3751,panel/western/us_panel__3751__24_6.jpg.jpg,comics_panels\3751\24_6.jpg,299,494,0.2739,32097.5
panel,western,us_panel,3751,panel/western/us_panel__3751__24_7.jpg.jpg,comics_panels\3751\24_7.jpg,462,503,0.1863,15956.2
panel,western,us_panel,3751,panel/western/us_panel__3751__25_0.jpg.jpg,comics_panels\3751\25_0.jpg,504,355,0.267,30058.1
panel,western,us_panel,3751,panel/western/us_panel__3751__25_1.jpg.jpg,comics_panels\3751\25_1.jpg,607,349,0.246,34181.0
panel,western,us_panel,3751,panel/western/us_panel__3751__25_10.jpg.jpg,comics_panels\3751\25_10.jpg,280,538,0.3728,29182.2
panel,western,us_panel,3751,panel/western/us_panel__3751__25_2.jpg.jpg,comics_panels\3751\25_2.jpg,290,420,0.2229,22036.1
panel,western,us_panel,3751,panel/western/us_panel__3751__25_3.jpg.jpg,comics_panels\3751\25_3.jpg,417,366,0.2084,26254.4
panel,western,us_panel,3751,panel/western/us_panel__3751__25_4.jpg.jpg,comics_panels\3751\25_4.jpg,376,382,0.1523,21694.3
panel,western,us_panel,3751,panel/western/us_panel__3751__25_5.jpg.jpg,comics_panels\3751\25_5.jpg,289,515,0.3143,32028.8
panel,western,us_panel,3751,panel/western/us_panel__3751__25_6.jpg.jpg,comics_panels\3751\25_6.jpg,284,449,0.3795,33070.4
panel,western,us_panel,3751,panel/western/us_panel__3751__25_7.jpg.jpg,comics_panels\3751\25_7.jpg,585,372,0.4021,29749.1
panel,western,us_panel,3751,panel/western/us_panel__3751__25_8.jpg.jpg,comics_panels\3751\25_8.jpg,469,480,0.4254,45313.6
panel,western,us_panel,3751,panel/western/us_panel__3751__25_9.jpg.jpg,comics_panels\3751\25_9.jpg,361,527,0.2687,28767.9
panel,western,us_panel,3751,panel/western/us_panel__3751__26_0.jpg.jpg,comics_panels\3751\26_0.jpg,370,392,0.1841,25413.7
panel,western,us_panel,3751,panel/western/us_panel__3751__26_1.jpg.jpg,comics_panels\3751\26_1.jpg,340,375,0.1952,31560.8
panel,western,us_panel,3751,panel/western/us_panel__3751__26_2.jpg.jpg,comics_panels\3751\26_2.jpg,330,640,0.2011,20704.9
panel,western,us_panel,3751,panel/western/us_panel__3751__26_3.jpg.jpg,comics_panels\3751\26_3.jpg,640,210,0.2649,29408.8
panel,western,us_panel,3751,panel/western/us_panel__3751__26_4.jpg.jpg,comics_panels\3751\26_4.jpg,601,411,0.2543,35192.8
panel,western,us_panel,3751,panel/western/us_panel__3751__26_5.jpg.jpg,comics_panels\3751\26_5.jpg,411,430,0.2466,25994.5
panel,western,us_panel,3751,panel/western/us_panel__3751__26_6.jpg.jpg,comics_panels\3751\26_6.jpg,438,513,0.2484,28785.8
panel,western,us_panel,3751,panel/western/us_panel__3751__26_7.jpg.jpg,comics_panels\3751\26_7.jpg,277,550,0.2619,31933.0
panel,western,us_panel,3751,panel/western/us_panel__3751__26_8.jpg.jpg,comics_panels\3751\26_8.jpg,356,452,0.2053,25392.8
panel,western,us_panel,3751,panel/western/us_panel__3751__27_0.jpg.jpg,comics_panels\3751\27_0.jpg,189,585,0.1773,26265.1
panel,western,us_panel,3751,panel/western/us_panel__3751__27_1.jpg.jpg,comics_panels\3751\27_1.jpg,303,635,0.1502,17977.7
panel,western,us_panel,3751,panel/western/us_panel__3751__27_2.jpg.jpg,comics_panels\3751\27_2.jpg,254,529,0.1567,22066.6
panel,western,us_panel,3751,panel/western/us_panel__3751__27_3.jpg.jpg,comics_panels\3751\27_3.jpg,314,566,0.1295,15079.6
panel,western,us_panel,3751,panel/western/us_panel__3751__27_4.jpg.jpg,comics_panels\3751\27_4.jpg,580,370,0.2319,19151.9
panel,western,us_panel,3751,panel/western/us_panel__3751__27_5.jpg.jpg,comics_panels\3751\27_5.jpg,578,374,0.2232,18674.9
panel,western,us_panel,3751,panel/western/us_panel__3751__27_6.jpg.jpg,comics_panels\3751\27_6.jpg,609,226,0.2404,23620.6
panel,western,us_panel,3751,panel/western/us_panel__3751__27_7.jpg.jpg,comics_panels\3751\27_7.jpg,538,251,0.2233,18913.2
panel,western,us_panel,3751,panel/western/us_panel__3751__28_0.jpg.jpg,comics_panels\3751\28_0.jpg,507,419,0.1601,14880.0
panel,western,us_panel,3751,panel/western/us_panel__3751__28_1.jpg.jpg,comics_panels\3751\28_1.jpg,265,417,0.2666,31663.7
panel,western,us_panel,3751,panel/western/us_panel__3751__28_10.jpg.jpg,comics_panels\3751\28_10.jpg,467,315,0.1272,16974.3
panel,western,us_panel,3751,panel/western/us_panel__3751__28_2.jpg.jpg,comics_panels\3751\28_2.jpg,386,601,0.1771,15238.0
panel,western,us_panel,3751,panel/western/us_panel__3751__28_3.jpg.jpg,comics_panels\3751\28_3.jpg,454,372,0.1586,15270.5
panel,western,us_panel,3751,panel/western/us_panel__3751__28_4.jpg.jpg,comics_panels\3751\28_4.jpg,313,432,0.2873,31948.9
panel,western,us_panel,3751,panel/western/us_panel__3751__28_5.jpg.jpg,comics_panels\3751\28_5.jpg,622,210,0.2405,22025.7
panel,western,us_panel,3751,panel/western/us_panel__3751__28_6.jpg.jpg,comics_panels\3751\28_6.jpg,398,447,0.2631,26547.7
panel,western,us_panel,3751,panel/western/us_panel__3751__28_7.jpg.jpg,comics_panels\3751\28_7.jpg,277,449,0.1321,15743.0
panel,western,us_panel,3751,panel/western/us_panel__3751__28_8.jpg.jpg,comics_panels\3751\28_8.jpg,476,483,0.1897,19773.1
panel,western,us_panel,3751,panel/western/us_panel__3751__28_9.jpg.jpg,comics_panels\3751\28_9.jpg,519,350,0.1712,14423.3
